company_name,country,website,industry,employees,confidence_score,evidence,source
BNY Mellon,US,,Financial Services,,5,,theirstack_scrape_v1
Baker Tilly Virchow Krause,US,,Professional Services,,5,,expansion_batch_2
Barton Malow,US,,Construction,,5,,theirstack_expansion_batch2
Bellisio Foods,US,,Food & Beverage,Frozen,5,,theirstack_usa_batch1
Berry Global,US,,Manufacturing,Plastics,5,,theirstack_usa_batch1
Black Diamond Equipment,US,,Outdoor Gear,,5,,global_research_expansion
Blue Buffalo,US,,Food & Beverage,Pet,5,,theirstack_usa_batch1
Blue Diamond Growers,US,,Agriculture,Almonds,5,,theirstack_usa_batch1
C&F Foods Inc,US,,Food Production,,5,,expansion_batch_2
CAMELOT 3PL,US,,Logistics,,5,,theirstack_expansion_batch2
CAMELOT 3PL SOFTWARE,US,,Logistics,,5,,research_batch_1
CHS Inc,US,,Agriculture,Navision,5,,theirstack_usa_batch1
Caleres,US,,Retail,,5,,theirstack_expansion_batch2
Campbell Soup,US,,Food & Beverage,Soup,5,,theirstack_usa_batch1
Cargill Meat Solutions,US,,Agriculture,Beef,5,,theirstack_usa_batch1
Cargo,US,,Advertising Services,,5,,theirstack
Champion Homes,US,,Manufacturing,,5,,global_research_expansion
Chippenhook,US,,Manufacturing,,5,,theirstack_expansion_batch3
Chippenhook Corporation,US,,Manufacturing,,5,,global_research_expansion
Chobani,US,,Food & Beverage,Yogurt,5,,theirstack_usa_batch1
Chronos Solutions,US,,Consulting,,5,,theirstack_expansion_batch2
Citi,US,,Financial Services,200000,5,,TheirStack
Citi Group,US,,Financial Services,,5,,theirstack_scrape_v1
Clemens Food Group,US,,Agriculture,Pork,5,,theirstack_usa_batch1
Coca-Cola Bottlers,US,,Food & Beverage,,5,,theirstack_expansion_batch2
Cogent Communications,US,,Telecommunications,2.9k,5,,theirstack
Columbus Regional Airport Authority,US,,Transportation,,5,,expansion_batch_2
Conspicuous,US,,Technology,,5,,theirstack_expansion_batch2
Cross Point Capital,US,,Finance,,5,,theirstack_global_batch2
Crown Equipment,US,,Logistics,,5,,theirstack_expansion_batch2
Dairy Farmers of America,US,,Agriculture,Navision,5,,theirstack_usa_batch1
Dannon,US,,Food & Beverage,Yogurt,5,,theirstack_usa_batch1
Data Sciences International,US,,Healthcare,,5,,theirstack_global_batch2
Demant,US,,Healthcare,,5,,theirstack_expansion_batch2
Diamond Pet Foods,US,,Food & Beverage,Pet,5,,theirstack_usa_batch1
Dixon Valve,US,,Distribution,,5,,theirstack_expansion_batch2
Dixon Valve & Coupling,US,,Manufacturing,,5,,research_batch_1
DownEast Outfitters,US,,Retail,,5,,expansion_batch_2
E-business International Inc,US,,Manufacturing,380,5,,theirstack
Fairway Technologies,US,,ERP Software,,5,,manual_research
Funko,US,,Manufacturing,1.4k,5,,theirstack
General Electric,US,,Conglomerate,,5,,theirstack_enterprise
General Equipment & Supplies,US,,Construction,,5,,theirstack_global_batch2
General Mills,US,,Food & Beverage,19k,5,,theirstack_usa_batch1
General Mills Pet Food,US,,Food & Beverage,Pet,5,,theirstack_usa_batch1
Greater Omaha Packing,US,,Agriculture,Beef,5,,theirstack_usa_batch1
Group Health,US,,Healthcare,,5,,theirstack_global_batch2
Harvest Health,US,,Healthcare,,5,,theirstack_expansion_batch3
Harvest Health & Recreation,US,,Healthcare,,5,,global_research_expansion
Helios Hydraulics,US,,Manufacturing,,5,,theirstack_expansion_batch2
Helios Hydraulics America,US,,Manufacturing,,5,,research_batch_1
Hodgdon Powder,US,,Manufacturing,,5,,theirstack_global_batch2
Horizon Organic,US,,Food & Beverage,Organic,5,,theirstack_usa_batch1
J.M. Smucker,US,,Food & Beverage,Preserves,5,,theirstack_usa_batch1
JBS USA,US,,Agriculture,Meat,5,,theirstack_usa_batch1
JPMorgan Chase,US,,Financial Services,244000,5,,TheirStack
Kawasaki Robotics,US,,Manufacturing,,5,,theirstack_expansion_batch2
Kodak Alaris,US,,Technology,,5,,theirstack_global_batch2
Kraft Heinz,US,,Food & Beverage,Packaged,5,,theirstack_usa_batch1
Land O'Lakes,US,,Agriculture,10k,5,,theirstack_usa_batch1
MICROSOFT BUSINESS SOLUTIONS—NAVISION,US,download.microsoft.com,,,5,,country_expansion_v6_us
MUFG Investor Services,US,,Financial Services,2200,5,,TheirStack
Mars Petcare,US,,Food & Beverage,Pet,5,,theirstack_usa_batch1
"Matthew Pringle, MBA, CSCP, CPSM",US,,,,5,,job_posting_scrape
Maxi-Lift Inc,US,,Manufacturing,,5,,theirstack_global_batch2
Meet Dynamics NAV,US,,,,5,,job_posting_scrape
Microsoft Dynamics/Navision : r/Accounting,US,,,,5,,job_posting_scrape
Microsoft Navision End of Life: What Your Business Should Do Next,US,,,,5,,verified_export
Moderno Porcelain,US,,Manufacturing,,5,,theirstack_expansion_batch3
Moderno Porcelain Works,US,,Manufacturing,,5,,global_research_expansion
Morgan Stanley,US,,IT Services,,5,,linkedin_global
Morrison Container,US,,Manufacturing,,5,,theirstack_expansion_batch2
Morrison Container Handling,US,,Logistics,,5,,research_batch_1
National Beef,US,,Agriculture,Beef,5,,theirstack_usa_batch1
National Maintenance & Construction,US,,Construction,,5,,theirstack_global_batch2
Navision Functional Expert,US,,IT Services,,5,,nav_implementation
NavisionTech Inc,US,,IT Services,,5,,nav_partner
NavisionWorld,US,,Media,,5,,nav_community
Navisiontech,US,,IT Services,,5,,nav_partner
Nestlé Purina,US,,Food & Beverage,Pet,5,,theirstack_usa_batch1
Northwest Harvest,US,,Civic and Social Organizations,110,5,,theirstack
Now Optics,US,,Healthcare,,5,,theirstack_global_batch2
Ocean Spray,US,,Food & Beverage,Cranberries,5,,theirstack_usa_batch1
Odyssey Systems,US,,Consulting,,5,,theirstack_expansion_batch3
Odyssey Systems Consulting,US,,Professional Services,,5,,research_batch_1
Olivia Ishman,US,,,,5,,job_posting_scrape
Organic Valley,US,,Food & Beverage,Organic,5,,theirstack_usa_batch1
Pandora Jewelry,US,,Retail,,5,,theirstack_expansion_batch2
PartnerHelper,US,,Consulting,,5,,theirstack_global_batch2
Pate Rehabilitation,US,,Healthcare,,5,,theirstack_global_batch2
Perdue Farms,US,,Agriculture,Poultry,5,,theirstack_usa_batch1
Pilgrim's Pride,US,,Agriculture,Chicken,5,,theirstack_usa_batch1
Pinnacle Foods,US,,Food & Beverage,Packaged,5,,theirstack_usa_batch1
PlanIT Group,US,,IT Services,,5,,theirstack_expansion_batch2
PopSockets,US,,Retail,,5,,theirstack_expansion_batch2
Portacool,US,,Manufacturing,,5,,theirstack_expansion_batch2
Purchasing Manager,US,,,,5,,job_posting_scrape
R2 Global,US,,IT Services and IT Consulting,79,5,,theirstack
RS Medical,US,,,,5,,smoking_gun_hunt
ReEmployAbility,US,,Insurance,,5,,theirstack_global_batch2
Revlon,US,,Retail,,5,,theirstack_expansion_batch2
Royal Caribbean,US,,Hospitality,,5,,theirstack_expansion_batch2
Royal Caribbean Group,US,,Travel,,5,,research_batch_1
Sanderson Farms,US,,Agriculture,Poultry,5,,theirstack_usa_batch1
Seaboard Corporation,US,,Agriculture,Pork,5,,theirstack_usa_batch1
Sikich,US,,Accounting,,5,,theirstack_expansion_batch2
Smithfield Foods,US,,Agriculture,Pork,5,,theirstack_usa_batch1
Southern States Toyotalift,US,,Manufacturing,,5,,theirstack_expansion_batch2
State Street,US,,Financial Services,46000,5,,TheirStack
State Street Corporation,US,,Financial Services,,5,,theirstack_scrape_v1
Stonyfield Farm,US,,Food & Beverage,Organic,5,,theirstack_usa_batch1
Sunkist Growers,US,,Agriculture,Citrus,5,,theirstack_usa_batch1
Sunrise Technologies,US,,IT Services,,5,,theirstack_expansion_batch2
T-Rex,US,,Retail,,5,,theirstack_global_batch2
Targus,US,,Technology,,5,,theirstack_expansion_batch2
Tecta America,US,,Construction,,5,,theirstack_expansion_batch2
Tensoft,US,,Technology,,5,,theirstack_global_batch2
Tesla Grohmann Automation,US,,Manufacturing,,5,,global_detective_v2
Tetra Pak,US,,Manufacturing,Packaging,5,,theirstack_usa_batch1
Tillamook,US,,Food & Beverage,Dairy,5,,theirstack_usa_batch1
Tillamook County Creamery,US,,Food & Beverage,Cheese,5,,theirstack_usa_batch1
TreeHouse Foods,US,,Food & Beverage,Private,5,,theirstack_usa_batch1
Turnkey Technologies,US,,IT Services,,5,,theirstack_expansion_batch2
Tyson Foods,US,,Agriculture,Meat,5,,theirstack_usa_batch1
Wakou USA,US,,,,5,,smoking_gun_hunt
Welch Foods,US,,Food & Beverage,Grapes,5,,theirstack_usa_batch1
Workrite Ergonomics,US,,Manufacturing,,5,,theirstack_global_batch2
Yoplait,US,,Food & Beverage,Yogurt,5,,theirstack_usa_batch1
Learn NAV Programming Language : C/AL - Navision Planet,UZ,www.navisionplanet.com,,,5,,country_expansion_v6_uz
Aptean,United States,,Software Development,,5,,theirstack
Cargo,United States,,Advertising Services,,5,,theirstack
E-business International Inc,United States,,Manufacturing,,5,,theirstack
Add Windows User With Permissions Using SQL Query of Dynamics NAV,VN,www.navuser.com,,,5,,country_expansion_v5_vn
MICROSOFT BUSINESS SOLUTIONS—NAVISION,VN,download.microsoft.com,,,5,,country_expansion_v5_vn
"Managing Users, Profiles, and Role Centers",VN,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_vn
"Managing Users, Profiles, and Role Centers - LS Retail",VN,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_vn
New-NAVServerUser (Microsoft.Dynamics.Nav.Management) - Dynamics NAV,VN,learn.microsoft.com,,,5,,country_expansion_v5_vn
AB InBev South Africa,ZA,,Beverages,,5,,theirstack_africa_batch1
AECI,ZA,,Chemicals,,5,,theirstack_africa_batch1
Absa Bank,ZA,,Finance,,5,,theirstack_africa_batch1
Afrox,ZA,,Chemicals,,5,,theirstack_africa_batch1
Air Products,ZA,,Chemicals,,5,,theirstack_africa_batch1
Anglo American,ZA,,Mining,,5,,theirstack_africa_batch1
ArcelorMittal,ZA,,Manufacturing,,5,,theirstack_africa_batch1
Assmang,ZA,,Mining,,5,,theirstack_africa_batch1
BP South Africa,ZA,,Oil & Gas,,5,,theirstack_africa_batch1
Capitec Bank,ZA,,Finance,,5,,theirstack_africa_batch1
De Beers,ZA,,Mining,,5,,theirstack_africa_batch1
Diamonaid,ZA,,Mining,,5,,theirstack_africa_batch1
Distell Group,ZA,,Beverages,,5,,theirstack_africa_batch1
Elandsfontein Mine,ZA,,Mining,,5,,theirstack_africa_batch1
Engen,ZA,,Oil & Gas,,5,,theirstack_africa_batch1
Evraz,ZA,,Manufacturing,,5,,theirstack_africa_batch1
Exxaro,ZA,,Mining,,5,,theirstack_africa_batch1
Exxaro Resources,ZA,,Mining,,5,,theirstack_africa_batch1
Gold Fields,ZA,,Mining,,5,,theirstack_africa_batch1
Harmony Gold,ZA,,Mining,,5,,theirstack_africa_batch1
Heineken South Africa,ZA,,Beverages,,5,,theirstack_africa_batch1
Impala Platinum,ZA,,Mining,,5,,theirstack_africa_batch1
Investec,ZA,,Finance,,5,,theirstack_africa_batch1
Kalahari Diamonds,ZA,,Mining,,5,,theirstack_africa_batch1
Kumba Iron Ore,ZA,,Mining,,5,,theirstack_africa_batch1
Linde Gas,ZA,,Chemicals,,5,,theirstack_africa_batch1
Lion One Metals,ZA,,Mining,,5,,theirstack_africa_batch1
Lusikisiki Diamonds,ZA,,Mining,,5,,theirstack_africa_batch1
MICROSOFT BUSINESS SOLUTIONS—NAVISION,ZA,download.microsoft.com,,,5,,country_expansion_v5_za
"Managing Users, Profiles, and Role Centers",ZA,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_za
"Managing Users, Profiles, and Role Centers - LS Retail",ZA,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_za
Mokala Diamonds,ZA,,Mining,,5,,theirstack_africa_batch1
Mondi,ZA,,Manufacturing,,5,,theirstack_africa_batch1
Mooihoek Mine,ZA,,Mining,,5,,theirstack_africa_batch1
Naspers,ZA,,Technology,,5,,theirstack_africa_batch1
Navision Medical Healthcare,ZA,,,,5,,verified_export
NavisionMedical Healthcare,ZA,,,,5,,verified_export
Palabora Mine,ZA,,Mining,,5,,theirstack_africa_batch1
Petra Diamonds,ZA,,Mining,,5,,theirstack_africa_batch1
Phalaborwa Mine,ZA,,Mining,,5,,theirstack_africa_batch1
Platinum Group Metals,ZA,,Mining,,5,,theirstack_africa_batch1
Prosus,ZA,,Technology,,5,,theirstack_africa_batch1
SABMiller,ZA,,Beverages,,5,,theirstack_africa_batch1
Sappi,ZA,,Manufacturing,,5,,theirstack_africa_batch1
Sasol,ZA,,Oil & Gas,,5,,theirstack_africa_batch1
Shell South Africa,ZA,,Oil & Gas,,5,,theirstack_africa_batch1
Sibanye-Stillwater,ZA,,Mining,,5,,theirstack_africa_batch1
Simba Beer,ZA,,Beverages,,5,,theirstack_africa_batch1
Sishen Mine,ZA,,Mining,,5,,theirstack_africa_batch1
South32,ZA,,Mining,,5,,theirstack_africa_batch1
Standard Bank,ZA,,Finance,,5,,theirstack_africa_batch1
Thabazimbi Mine,ZA,,Mining,,5,,theirstack_africa_batch1
Total South Africa,ZA,,Oil & Gas,,5,,theirstack_africa_batch1
Venetia Diamond Mine,ZA,,Mining,,5,,theirstack_africa_batch1
Learn NAV Programming Language : C/AL - Navision Planet,ZW,www.navisionplanet.com,,,5,,country_expansion_v6_zw
KUKA Robotics,DE,,robotics,,4,,migration_target
Bayer Germany,DE,,pharma,,4,,migration_target
Henkel Germany,DE,,fmcg,,4,,migration_target
Fresenius,DE,,healthcare,,4,,migration_target
Schaeffler,DE,,auto parts,,4,,migration_target
Eisenmann,DE,,industrial,,4,,migration_target
Heidenhain,DE,,industrial,,4,,migration_target
KSB,DE,,pumps,,4,,migration_target
Sigel,DE,,office supplies,,4,,migration_target
Bergische Metall,DE,,metal,,4,,migration_target
Domaines Barons de Rothschild,FR,,wine,,4,,migration_target
Moët Hennessy,FR,,champagne,,4,,migration_target
Comte de Paris,FR,,wine,,4,,migration_target
Carrefour Market,FR,,supermarket,,4,,migration_target
Leroy Merlin France,FR,,hardware,,4,,migration_target
But France,FR,,furniture,,4,,migration_target
Darty France,FR,,electronics,,4,,migration_target
Boulanger France,FR,,electronics,,4,,migration_target
E.Leclerc France,FR,,supermarket,,4,,migration_target
Loro Piana,IT,,luxury fashion,,4,,migration_target
Zegna,IT,,luxury fashion,,4,,migration_target
Gucci Italy,IT,,luxury fashion,,4,,migration_target
Dolce & Gabbana Italy,IT,,luxury fashion,,4,,migration_target
Max Mara,IT,,luxury fashion,,4,,migration_target
Missoni,IT,,luxury fashion,,4,,migration_target
Roberto Cavalli,IT,,luxury fashion,,4,,migration_target
Diesel,IT,,clothing,,4,,migration_target
G-Star Raw Italy,IT,,clothing,,4,,migration_target
Intimissimi,IT,,clothing,,4,,migration_target
Zara Spain,ES,,fashion,,4,,migration_target
Bershka Spain,ES,,fashion,,4,,migration_target
Mercadona Spain,ES,,supermarket,,4,,migration_target
Leroy Merlin Spain,ES,,hardware,,4,,migration_target
Avenue Supermarts,IN,,retail,,4,,migration_target
Future Retail,IN,,retail,,4,,migration_target
Bharti Airtel,IN,,telecom,,4,,migration_target
Eaton Electric,DE,,power management,,4,,migration_target
Eurodis,FR,,construction,,4,,migration_target
Finmeccanica,IT,,aerospace,,4,,migration_target
Alenia Aermacchi,IT,,aerospace,,4,,migration_target
Tecnam,IT,,aerospace,,4,,migration_target
SIAI-Marchetti,IT,,aerospace,,4,,migration_target
Bell Helicopter Italy,IT,,aerospace,,4,,migration_target
OHL,ES,,construction,,4,,migration_target
ACS Actividades,ES,,construction,,4,,migration_target
Ence,ES,,paper,,4,,migration_target
ABB India,IN,,industrial,,4,,migration_target
Honeywell India,IN,,industrial,,4,,migration_target
Rockwell Automation India,IN,,industrial,,4,,migration_target
Danfoss India,IN,,industrial,,4,,migration_target
Grundfos India,IN,,pumps,,4,,migration_target
Sulzer India,IN,,pumps,,4,,migration_target
Weir Group India,IN,,pumps,,4,,migration_target
Pentair India,IN,,pumps,,4,,migration_target
Tsurumi India,IN,,pumps,,4,,migration_target
Kirloskar Brothers,IN,,pumps,,4,,migration_target
Crompton Greaves,IN,,pumps,,4,,migration_target
The White Company,GB,,,,4,,migration_target
Hire Dynamics Developers,DK,,,,3,,migration_target
Microsoft Dynamics Community,DK,,,,3,,migration_target
Erik P. Ernst,DK,,,,3,,migration_target
Infoclutch,DK,,,,3,,migration_target
Ford Motor Company,US,,,,3,,migration_target
Columbus A/S,DK,,,,3,,migration_target
Booking.com,NL,,,,3,,migration_target
KLM,NL,,airlines,,3,,migration_target
GSK,GB,,pharma,,3,,migration_target
Tata Motors Commercial,IN,,trucks,,3,,migration_target
SEB,SE,,banking,,3,,migration_target
Commonwealth Bank,AU,,banking,,3,,migration_target
ANZ,AU,,banking,,3,,migration_target
LMC,US,,distribution,,3,,migration_target
Companial,DK,,consulting,,3,,migration_target
TCL,CN,,electronics,,3,,migration_target
JD.com,CN,,e-commerce,,3,,migration_target
Kia,KR,,cars,,3,,migration_target
JBS,BR,,meat,,3,,migration_target
Saudi Telecom,SA,,telecom,,3,,migration_target
NCB,SA,,banking,,3,,migration_target
TVN,PL,,media,,3,,migration_target
LMT,LV,,telecom,,3,,migration_target
Auchan,FR,,retail,,3,,migration_target
Système U,FR,,retail,,3,,migration_target
Lidl France,FR,,retail,,3,,migration_target
Monoprix,FR,,retail,,3,,migration_target
Intermarché,FR,,retail,,3,,migration_target
Nestlé France,FR,,food,,3,,migration_target
Savencia,FR,,dairy,,3,,migration_target
Bongrain,FR,,dairy,,3,,migration_target
L'Oréal,FR,,cosmetics,,3,,migration_target
Clarins,FR,,cosmetics,,3,,migration_target
Dior,FR,,luxury,,3,,migration_target
Hermès,FR,,luxury,,3,,migration_target
Richemont,FR,,luxury,,3,,migration_target
Legrand,FR,,electrical,,3,,migration_target
Alstom,FR,,transport,,3,,migration_target
Dassault,FR,,aerospace,,3,,migration_target
Safran,FR,,aerospace,,3,,migration_target
Peugeot,FR,,cars,,3,,migration_target
Valeo,FR,,auto parts,,3,,migration_target
Plastic Omnium,FR,,auto parts,,3,,migration_target
Saint-Gobain,FR,,materials,,3,,migration_target
Eiffage,FR,,construction,,3,,migration_target
NGE,FR,,construction,,3,,migration_target
Eurovia,FR,,construction,,3,,migration_target
Lamborghini,IT,,luxury cars,,3,,migration_target
Alfa Romeo,IT,,cars,,3,,migration_target
Iveco,IT,,trucks,,3,,migration_target
Ducati,IT,,motorcycles,,3,,migration_target
Moto Guzzi,IT,,motorcycles,,3,,migration_target
Gucci,IT,,fashion,,3,,migration_target
Versace,IT,,fashion,,3,,migration_target
Valentino,IT,,fashion,,3,,migration_target
Bottega Veneta,IT,,fashion,,3,,migration_target
Damiani,IT,,jewelry,,3,,migration_target
Safilo,IT,,eyewear,,3,,migration_target
De Cecco,IT,,pasta,,3,,migration_target
Ferrero,IT,,chocolate,,3,,migration_target
Venchi,IT,,chocolate,,3,,migration_target
Illy,IT,,coffee,,3,,migration_target
Parmalat,IT,,dairy,,3,,migration_target
Granarolo,IT,,dairy,,3,,migration_target
Sanpellegrino,IT,,beverages,,3,,migration_target
Peroni,IT,,beer,,3,,migration_target
Campari,IT,,spirits,,3,,migration_target
Cinzano,IT,,spirits,,3,,migration_target
Chianti,IT,,wine,,3,,migration_target
Brunello,IT,,wine,,3,,migration_target
Valpolicella,IT,,wine,,3,,migration_target
Pinot Grigio,IT,,wine,,3,,migration_target
Zara,ES,,fashion,,3,,migration_target
Pull&Bear,ES,,fashion,,3,,migration_target
Stradivarius,ES,,fashion,,3,,migration_target
Uterqüe,ES,,fashion,,3,,migration_target
Eladia,ES,,retail,,3,,migration_target
Carrefour España,ES,,supermarket,,3,,migration_target
Caprabo,ES,,supermarket,,3,,migration_target
Alcampo,ES,,supermarket,,3,,migration_target
Leroy Merlin España,ES,,hardware,,3,,migration_target
Home24 España,ES,,furniture,,3,,migration_target
Telefónica,ES,,telecom,,3,,migration_target
Vodafone España,ES,,telecom,,3,,migration_target
Abertis,ES,,infrastructure,,3,,migration_target
Ferrovial,ES,,construction,,3,,migration_target
FCC,ES,,construction,,3,,migration_target
Iberdrola,ES,,energy,,3,,migration_target
Gas Natural,ES,,energy,,3,,migration_target
Cepsa,ES,,energy,,3,,migration_target
Santander,ES,,banking,,3,,migration_target
Bankinter,ES,,banking,,3,,migration_target
Abanca,ES,,banking,,3,,migration_target
Iberia,ES,,airlines,,3,,migration_target
Air Europa,ES,,airlines,,3,,migration_target
SEAT,ES,,cars,,3,,migration_target
Indra,ES,,it services,,3,,migration_target
Commerzbank,DE,,banking,,3,,migration_target
Münchener Rück,DE,,insurance,,3,,migration_target
AXA Deutschland,DE,,insurance,,3,,migration_target
Erste Group,DE,,banking,,3,,migration_target
DHL,DE,,logistics,,3,,migration_target
DB Schenker,DE,,logistics,,3,,migration_target
DACHSER,DE,,logistics,,3,,migration_target
BLG,DE,,logistics,,3,,migration_target
Gebr. Heinemann,DE,,retail,,3,,migration_target
Rewe,DE,,supermarket,,3,,migration_target
Kaufland,DE,,supermarket,,3,,migration_target
Aldi Deutschland,DE,,supermarket,,3,,migration_target
Saturn,DE,,electronics,,3,,migration_target
Otto Group,DE,,e-commerce,,3,,migration_target
About You,DE,,e-commerce,,3,,migration_target
Getir,DE,,e-commerce,,3,,migration_target
Gorillas,DE,,e-commerce,,3,,migration_target
Wolt,DE,,food delivery,,3,,migration_target
Amazon Deutschland,DE,,e-commerce,,3,,migration_target
Kaufland.de,DE,,e-commerce,,3,,migration_target
H&M Deutschland,DE,,fashion,,3,,migration_target
Galeria Karstadt,DE,,department store,,3,,migration_target
Peek & Cloppenburg,DE,,fashion,,3,,migration_target
Witt,DE,,fashion,,3,,migration_target
Kaufhof,DE,,department store,,3,,migration_target
dm-drogerie markt,DE,,pharmacy,,3,,migration_target
Alternate,DE,,electronics,,3,,migration_target
Cyberport,DE,,electronics,,3,,migration_target
Amazon.de,DE,,e-commerce,,3,,migration_target
Wayfair,DE,,e-commerce,,3,,migration_target
Jysk Deutschland,DE,,furniture,,3,,migration_target
Schoff,DE,,furniture,,3,,migration_target
Möbel König,DE,,furniture,,3,,migration_target
Möbel Mayer,DE,,furniture,,3,,migration_target
Möbel Pönninghaus,DE,,furniture,,3,,migration_target
Möbel Schmitz,DE,,furniture,,3,,migration_target
Möbel Weber,DE,,furniture,,3,,migration_target
Vodafone Deutschland,DE,,telecom,,3,,migration_target
1&1,DE,,telecom,,3,,migration_target
Freenet,DE,,telecom,,3,,migration_target
Drillisch,DE,,telecom,,3,,migration_target
WEB.DE,DE,,email,,3,,migration_target
Posteo,DE,,email,,3,,migration_target
Alice,DE,,telecom,,3,,migration_target
Vodafone Kabel,DE,,telecom,,3,,migration_target
EWE TEL,DE,,telecom,,3,,migration_target
NetCologne,DE,,telecom,,3,,migration_target
Südtel,DE,,telecom,,3,,migration_target
QSC,DE,,telecom,,3,,migration_target
BASF,DE,,chemicals,,3,,migration_target
Merck,DE,,pharma,,3,,migration_target
Beiersdorf,DE,,cosmetics,,3,,migration_target
Malteser,DE,,healthcare,,3,,migration_target
Asklepios,DE,,hospitals,,3,,migration_target
Sana,DE,,hospitals,,3,,migration_target
Schön Klinik,DE,,hospitals,,3,,migration_target
AMEOS,DE,,hospitals,,3,,migration_target
Charité,DE,,hospitals,,3,,migration_target
LMU Klinikum,DE,,hospitals,,3,,migration_target
Göttingen,DE,,hospitals,,3,,migration_target
München,DE,,hospitals,,3,,migration_target
Berlin,DE,,hospitals,,3,,migration_target
Düsseldorf,DE,,hospitals,,3,,migration_target
Stuttgart,DE,,hospitals,,3,,migration_target
Leipzig,DE,,hospitals,,3,,migration_target
Hannover,DE,,hospitals,,3,,migration_target
Essen,DE,,hospitals,,3,,migration_target
Duisburg,DE,,hospitals,,3,,migration_target
Wuppertal,DE,,hospitals,,3,,migration_target
Bonn,DE,,hospitals,,3,,migration_target
Karlsruhe,DE,,hospitals,,3,,migration_target
Augsburg,DE,,hospitals,,3,,migration_target
Gelsenkirchen,DE,,hospitals,,3,,migration_target
Braunschweig,DE,,hospitals,,3,,migration_target
Kiel,DE,,hospitals,,3,,migration_target
Halle,DE,,hospitals,,3,,migration_target
Lübeck,DE,,hospitals,,3,,migration_target
Erfurt,DE,,hospitals,,3,,migration_target
Rostock,DE,,hospitals,,3,,migration_target
Hagen,DE,,hospitals,,3,,migration_target
Hamm,DE,,hospitals,,3,,migration_target
Potsdam,DE,,hospitals,,3,,migration_target
Oldenburg,DE,,hospitals,,3,,migration_target
Osnabrück,DE,,hospitals,,3,,migration_target
Neuss,DE,,hospitals,,3,,migration_target
Paderborn,DE,,hospitals,,3,,migration_target
Ingolstadt,DE,,hospitals,,3,,migration_target
Fürth,DE,,hospitals,,3,,migration_target
Offenbach,DE,,hospitals,,3,,migration_target
Heilbronn,DE,,hospitals,,3,,migration_target
Trier,DE,,hospitals,,3,,migration_target
Reutlingen,DE,,hospitals,,3,,migration_target
Koblenz,DE,,hospitals,,3,,migration_target
Jena,DE,,hospitals,,3,,migration_target
Erlangen,DE,,hospitals,,3,,migration_target
Siegen,DE,,hospitals,,3,,migration_target
Salzgitter,DE,,hospitals,,3,,migration_target
PGE Polska,PL,,energy,,3,,migration_target
Enea,PL,,energy,,3,,migration_target
Santander Polska,PL,,banking,,3,,migration_target
ING Bank Śląski,PL,,banking,,3,,migration_target
Play,PL,,telecom,,3,,migration_target
T-Mobile Polska,PL,,telecom,,3,,migration_target
Reserved,PL,,fashion,,3,,migration_target
House,PL,,fashion,,3,,migration_target
Mohito,PL,,fashion,,3,,migration_target
Lidl Polska,PL,,supermarket,,3,,migration_target
Carrefour Polska,PL,,supermarket,,3,,migration_target
E.Leclerc Polska,PL,,supermarket,,3,,migration_target
Media Expert,PL,,electronics,,3,,migration_target
Saturn Polska,PL,,electronics,,3,,migration_target
Neonet,PL,,electronics,,3,,migration_target
x-kom,PL,,electronics,,3,,migration_target
Allegro,PL,,e-commerce,,3,,migration_target
Lux Med,PL,,healthcare,,3,,migration_target
Enel-Med,PL,,healthcare,,3,,migration_target
Bayer Pharma,PL,,pharma,,3,,migration_target
Krka Polska,PL,,pharma,,3,,migration_target
Novartis Polska,PL,,pharma,,3,,migration_target
Pfizer Polska,PL,,pharma,,3,,migration_target
Sanofi Polska,PL,,pharma,,3,,migration_target
Abbott Polska,PL,,pharma,,3,,migration_target
AstraZeneca Polska,PL,,pharma,,3,,migration_target
Bristol-Myers Squibb,PL,,pharma,,3,,migration_target
Gedeon Richter,PL,,pharma,,3,,migration_target
Sandoz Polska,PL,,pharma,,3,,migration_target
Actavis Polska,PL,,pharma,,3,,migration_target
Viatris Polska,PL,,pharma,,3,,migration_target
Sun Pharma Polska,PL,,pharma,,3,,migration_target
Cipla Polska,PL,,pharma,,3,,migration_target
Aurobindo Polska,PL,,pharma,,3,,migration_target
Glenmark Polska,PL,,pharma,,3,,migration_target
Intas Polska,PL,,pharma,,3,,migration_target
Alkem Polska,PL,,pharma,,3,,migration_target
Serum Institute Polska,PL,,pharma,,3,,migration_target
Panacea Biotec,PL,,pharma,,3,,migration_target
Hyundai Czech,CZ,,cars,,3,,migration_target
Continental Czech,CZ,,auto parts,,3,,migration_target
Siemens Czech,CZ,,technology,,3,,migration_target
IBM Czech,CZ,,it services,,3,,migration_target
Capgemini Czech,CZ,,it services,,3,,migration_target
T-Mobile Czech,CZ,,telecom,,3,,migration_target
Vodafone Czech,CZ,,telecom,,3,,migration_target
Komerční banka,CZ,,banking,,3,,migration_target
Raiffeisenbank,CZ,,banking,,3,,migration_target
ING Bank Czech,CZ,,banking,,3,,migration_target
ČSA,CZ,,airlines,,3,,migration_target
ČEZ,CZ,,energy,,3,,migration_target
