name,country,industry,evidence_type,evidence,confidence,source,website,source_url,discovered,quality_reason
Case Study,KR,,case_study,Case study: Case Study - Power BI connects with Dynamics NAV 2016 - LinkedIn,5,global_jobs,linkedin.com,https://www.linkedin.com/pulse/case-study-power-bi-connects-dynamics-nav-2016-neeraj-gargi,2026-04-10T00:34:24.905160Z,GOOD: case study
Companies that useNavisioninAustralia(175),AU,,case_study,Case study: Companies that useNavisioninAustralia(175) - TheirStack.com,5,global_jobs,theirstack.com,https://theirstack.com/en/technology/navision/au,2026-04-10T00:34:09.142038Z,GOOD: case study
DynamicsNAV& Navision,AU,,case_study,Case study: DynamicsNAV& Navision - Fenwick Software,5,global_jobs,fenwick.com.au,http://www.fenwick.com.au/solutions/dynamics-nav/,2026-04-10T00:34:09.139037Z,GOOD: case study
HowNavisionCracked the North American Market,CA,,case_study,Case study: HowNavisionCracked the North American Market - TBK Consult,5,global_jobs,tbkconsult.com,https://tbkconsult.com/how-navision-cracked-the-north-american-market/,2026-04-10T00:34:03.785685Z,GOOD: case study
Cognitivevaluetech Com,IN,,case_study,"Case study: Microsoft Dynamics NAV | CognitiveValueTech, chennai,India",5,global_jobs,cognitivevaluetech.com,https://cognitivevaluetech.com/Home/DynamicsNAV,2026-04-10T00:33:55.955722Z,GOOD: case study
NavisionIndiaCompanyProfile,IN,,case_study,Case study: NavisionIndiaCompanyProfile - TechBehemoths,5,global_jobs,techbehemoths.com,https://techbehemoths.com/company/navision-india,2026-04-10T00:33:55.955687Z,GOOD: case study
Companies that useNavisioninIndia(336),IN,,case_study,Case study: Companies that useNavisioninIndia(336) - TheirStack.com,5,global_jobs,theirstack.com,https://theirstack.com/en/technology/navision/in,2026-04-10T00:33:55.955613Z,GOOD: case study
Nevastech Com,IN,,case_study,Case study: MicrosoftDynamicsNAV(Navision) ERP software,5,global_jobs,nevastech.com,https://www.nevastech.com/solutions/microsoft-dynamics-erp/microsoft-dynamics-nav/,2026-04-10T00:33:55.953408Z,GOOD: case study
MicrosoftDynamicsNAVImplementation | Navision ERP,IN,,case_study,Case study: MicrosoftDynamicsNAVImplementation | Navision ERP - inoday,5,global_jobs,inoday.com,https://inoday.com/microsoft-dynamics-nav-service-providers/navision-implementation/,2026-04-10T00:33:55.953269Z,GOOD: case study
Dynamics NAV (Navision),PL,,case_study,Case study: Dynamics NAV (Navision) - Digmatix,5,global_jobs,digmatix.com,https://www.digmatix.com/pl/produkty/dynamics-nav,2026-04-10T00:33:48.179500Z,GOOD: case study
MicrosoftDynamicsNAV(NAVISION),PL,,case_study,Case study: MicrosoftDynamicsNAV(NAVISION) - oferta na wdrożenie systemu,5,global_jobs,seetech.pl,https://www.seetech.pl/pl/microsoft-dynamics-nav/oferta/wdrozenia-microsoft-dynamics-nav-navision/,2026-04-10T00:33:48.179026Z,GOOD: case study
Renta -CaseStudy- Microsoft Dynamics NAV,PL,,case_study,Case study: Renta -CaseStudy- Microsoft Dynamics NAV - NMI ERP,5,global_jobs,nmierp.pl,https://www.nmierp.pl/en/case-study-renta/,2026-04-10T00:33:48.168025Z,GOOD: case study
Abd Es,ES,,case_study,Case study: MicrosoftDynamicsNav- NAVISION,5,global_jobs,abd.es,https://www.abd.es/dynamics-nav/,2026-04-10T00:33:40.393363Z,GOOD: case study
Guía EsencialdeERPNavisionDynamics para 2026,ES,,case_study,Case study: Guía EsencialdeERPNavisionDynamics para 2026 - Kube.Systems,5,global_jobs,kube.systems,https://kube.systems/erp-navision-dynamics/,2026-04-10T00:33:40.388045Z,GOOD: case study
Navision: evoluzione delle Business Solutions Microsoft,IT,,case_study,Case study: Navision: evoluzione delle Business Solutions Microsoft - NAV-lab,5,global_jobs,navlab.it,https://www.navlab.it/navision/,2026-04-10T00:33:32.606621Z,GOOD: case study
MicrosoftDynamicsNAV- navision,IT,,case_study,Case study: MicrosoftDynamicsNAV- navision - Innovio,5,global_jobs,innoviogroup.com,https://www.innoviogroup.com/software/erp/microsoft-dynamics-nav,2026-04-10T00:33:32.606255Z,GOOD: case study
CaseStudy- Power BI connects with Dynamics NAV 2016,IT,,case_study,Case study: CaseStudy- Power BI connects with Dynamics NAV 2016 - LinkedIn,5,global_jobs,linkedin.com,https://www.linkedin.com/pulse/case-study-power-bi-connects-dynamics-nav-2016-neeraj-gargi,2026-04-10T00:33:32.593484Z,GOOD: case study
Microsoft Navision End-of-Life Explained,FR,,case_study,Case study: Microsoft Navision End-of-Life Explained - Priority Software,5,global_jobs,priority-software.com,https://www.priority-software.com/blog/microsoft-navision-end-of-life/,2026-04-10T00:33:24.752994Z,GOOD: case study
Formation Microsoft Dynamics NAV,FR,,case_study,Case study: Formation Microsoft Dynamics NAV - Elevify,5,global_jobs,elevify.com,https://www.elevify.com/fr-ca/courses/engineering-construction-and-technology-fr/technology-fr/microsoft-dynamics-nav-training-d5937,2026-04-10T00:33:24.748509Z,GOOD: case study
Insightsoftware Com,FR,,case_study,Case study: Microsoft Dynamics NAV | insightsoftware,5,global_jobs,insightsoftware.com,https://insightsoftware.com/fr/solutions/microsoft-dynamics-nav/,2026-04-10T00:33:24.748185Z,GOOD: case study
MicrosoftDynamicsTech Support & ERP Services,US,,case_study,Case study: MicrosoftDynamicsTech Support & ERP Services - Navisiontech,5,global_jobs,navisiontech.com,https://www.navisiontech.com/tech-support/,2026-04-10T00:33:13.893320Z,GOOD: case study
MicrosoftDynamicsNavNavision ERP Integratie,BE,,case_study,Case study: MicrosoftDynamicsNavNavision ERP Integratie - Eozys,5,global_jobs,eozys.be,http://www.eozys.be/index.php?page=wie-zijn-wij,2026-04-10T00:33:05.055019Z,GOOD: case study
Logres Nl,NL,,case_study,Case study: EndingNavision: The perfect time to switch to SAP Business One,5,global_jobs,logres.nl,https://www.logres.nl/en/knowledge-base/end-navision-the-perfect-time-to-switch-to-sap-business-one,2026-04-10T00:32:58.238255Z,GOOD: case study
NAVcommerce | Dynamics NAV,NL,,case_study,Case study: NAVcommerce | Dynamics NAV - Magento integration - NVision,5,global_jobs,n.vision,https://n.vision/products/navcommerce/,2026-04-10T00:32:58.237979Z,GOOD: case study
Products & Pricing,NL,,case_study,Case study: Products & Pricing - Zupgo - Microsoft Dynamics NAV,5,global_jobs,zupgo.nl,https://www.zupgo.nl/en/products-pricing,2026-04-10T00:32:58.237755Z,GOOD: case study
CaseStudy- Power BI connects with Dynamics NAV 2016,NL,,case_study,Case study: CaseStudy- Power BI connects with Dynamics NAV 2016 - LinkedIn,5,global_jobs,linkedin.com,https://www.linkedin.com/pulse/case-study-power-bi-connects-dynamics-nav-2016-neeraj-gargi,2026-04-10T00:32:58.230002Z,GOOD: case study
Creative Computing Co Uk,UK,,case_study,Case study: Why 2025 Is the Year to Upgrade from Dynamics NAV to Business ...,5,global_jobs,creative-computing.co.uk,https://www.creative-computing.co.uk/resources/from-dynamics-nav-to-business-central-why-its-time-to-move-forward-in-2025,2026-04-10T00:32:50.646172Z,GOOD: case study
Nexovadynamics Ch,DE,,case_study,Case study: MicrosoftNavision: Das ERP-System und warum Upgraden?,5,global_jobs,nexovadynamics.ch,https://www.nexovadynamics.ch/microsoft-navision-erp/,2026-04-10T00:32:41.215175Z,GOOD: case study
Bss Bln De,DE,,case_study,Case study: Dynamics NAV Software für den Mittelstand,5,global_jobs,bss-bln.de,https://www.bss-bln.de/software/business-central/nav/,2026-04-10T00:32:41.214923Z,GOOD: case study
Brightanalytics Fi,FI,,case_study,Case study: The MicrosoftDynamicsNAVintegration | BrightAnalytics,5,global_jobs,brightanalytics.fi,https://www.brightanalytics.fi/integrations/microsoft-dynamics-navision/,2026-04-10T00:32:31.560070Z,GOOD: case study
Msdynamicsworld Com,FI,,case_study,"Case study: Microsoft Dynamics NAV 2013 Adds Belgium, Finland Support ...",5,global_jobs,msdynamicsworld.com,https://msdynamicsworld.com/story/microsoft-dynamics-nav-2013-adds-belgium-finland-support-delays-other-group-2-countries,2026-04-10T00:32:31.551043Z,GOOD: case study
Nav24 Eu,NO,,case_study,Case study: Navisionand Microsoft Dynamics NAV – Foundations of a Modern ...,5,global_jobs,nav24.eu,https://nav24.eu/navision-and-microsoft-dynamics-nav-foundations-of-a-modern-erp-system/,2026-04-10T00:32:24.942830Z,GOOD: case study
MicrosoftDynamicsNAV/ Navision,NO,,case_study,Case study: MicrosoftDynamicsNAV/ Navision - Active Business Solutions,5,global_jobs,activebs.com,https://www.activebs.com/no/dynamics-nav,2026-04-10T00:32:24.942200Z,GOOD: case study
Navtech Net,SE,,case_study,Case study: History ofNavision- Navtech Group,5,global_jobs,navtech.net,https://navtech.net/categories/52-history-of-navision,2026-04-10T00:32:14.784700Z,GOOD: case study
Link Springer Com,SE,,case_study,Case study: The Story ofNavisionandNavisionStat | Springer Nature Link,5,global_jobs,link.springer.com,https://link.springer.com/chapter/10.1007/978-3-319-17145-6_15,2026-04-10T00:32:14.780615Z,GOOD: case study
E Conomic Dk,DK,,case_study,Case study: Skift fraNavisionregnskabsprogram til e-conomic,5,global_jobs,e-conomic.dk,https://www.e-conomic.dk/apps-og-udvidelser/navision-konvertering,2026-04-10T00:32:05.106924Z,GOOD: case study
Encyclopedia Pub,DK,,case_study,Case study: Microsoft Dynamics NAV | Encyclopedia MDPI,5,global_jobs,encyclopedia.pub,https://encyclopedia.pub/entry/30329,2026-04-10T00:32:05.106622Z,GOOD: case study
Nyt iNavisionStat 11.1.003,DK,,case_study,Case study: Nyt iNavisionStat 11.1.003 - Økonomistyrelsen,5,global_jobs,oes.dk,https://oes.dk/media/2nydklp3/navision-stat-112-nyt-i-navision-stat-111003.pdf,2026-04-10T00:32:05.105833Z,GOOD: case study
Community Dynamics Com,DK,,case_study,Case study: The journey of Microsoft Dynamics NAV | PCPlus to MADEIRA,5,global_jobs,community.dynamics.com,https://community.dynamics.com/blogs/post/?postid=cb8f6e77-27d5-45df-9712-d7bab3d48eb0,2026-04-10T00:32:05.101427Z,GOOD: case study
Dynamics Connect Co Uk,CA,,case_study,Case study: What is MicrosoftNavision? Dynamics Nav Explained,5,global_jobs,dynamics-connect.co.uk,https://dynamics-connect.co.uk/Blog/what-is-microsoft-navision-dynamics-nav-explained,2026-04-10T00:24:34.202473Z,GOOD: case study
Dynamics Connect Co Uk,NL,,case_study,Case study: What is MicrosoftNavision? Dynamics Nav Explained,5,global_jobs,dynamics-connect.co.uk,https://dynamics-connect.co.uk/Blog/what-is-microsoft-navision-dynamics-nav-explained,2026-04-10T00:23:40.104957Z,GOOD: case study
Dynamics Connect Co Uk,DE,,case_study,Case study: What is MicrosoftNavision? Dynamics Nav Explained,5,global_jobs,dynamics-connect.co.uk,https://dynamics-connect.co.uk/Blog/what-is-microsoft-navision-dynamics-nav-explained,2026-04-10T00:14:11.221983Z,GOOD: case study
CaseStudy- Power BI connects with Dynamics NAV 2016,IN,,case_study,Case study: CaseStudy- Power BI connects with Dynamics NAV 2016 - LinkedIn,5,global_jobs,linkedin.com,https://www.linkedin.com/pulse/case-study-power-bi-connects-dynamics-nav-2016-neeraj-gargi,2026-04-10T00:06:00.091123Z,GOOD: case study
Dynamics Connect Co Uk,BE,,case_study,Case study: What is MicrosoftNavision? Dynamics Nav Explained,5,global_jobs,dynamics-connect.co.uk,https://dynamics-connect.co.uk/Blog/what-is-microsoft-navision-dynamics-nav-explained,2026-04-09T23:56:01.233884Z,GOOD: case study
Dynamics Connect Co Uk,KR,,case_study,Case study: What is MicrosoftNavision? Dynamics Nav Explained,5,global_jobs,dynamics-connect.co.uk,https://dynamics-connect.co.uk/Blog/what-is-microsoft-navision-dynamics-nav-explained,2026-04-09T23:38:15.895023Z,GOOD: case study
Dynamics Connect Co Uk,ES,,case_study,Case study: What is MicrosoftNavision? Dynamics Nav Explained,5,global_jobs,dynamics-connect.co.uk,https://dynamics-connect.co.uk/Blog/what-is-microsoft-navision-dynamics-nav-explained,2026-04-09T23:37:39.744917Z,GOOD: case study
Dynamics Connect Co Uk,US,,case_study,Case study: What is MicrosoftNavision? Dynamics Nav Explained,5,global_jobs,dynamics-connect.co.uk,https://dynamics-connect.co.uk/Blog/what-is-microsoft-navision-dynamics-nav-explained,2026-04-09T23:37:20.915043Z,GOOD: case study
Dynamics Connect Co Uk,FI,,case_study,Case study: What is MicrosoftNavision? Dynamics Nav Explained,5,global_jobs,dynamics-connect.co.uk,https://dynamics-connect.co.uk/Blog/what-is-microsoft-navision-dynamics-nav-explained,2026-04-09T23:36:41.974261Z,GOOD: case study
Stadsrevisionen Dk,DK,,case_study,Case study: bogføring inavision- Stadsrevisionen,5,global_jobs,stadsrevisionen.dk,https://stadsrevisionen.dk/bogfoering/bogfoering-i-navision/,2026-04-09T23:36:20.960157Z,GOOD: case study
Naviators Dk,DK,,case_study,Case study: Implementering og rådgivning af løsninger baseret på Dynamics NAV,5,global_jobs,naviators.dk,https://naviators.dk/,2026-04-09T23:36:20.951313Z,GOOD: case study
Empresadois Com Br,BR,,case_study,Case study: NavisionDoBrasilLtda Cnpj 04642619000150,5,global_jobs,empresadois.com.br,https://empresadois.com.br/cnpj/navision-do-brasil-ltda-04642619000150,2026-04-09T23:12:30.826536Z,GOOD: case study
Guiadocnpj Com Br,BR,,case_study,Case study: ☑ CNPJ daNAVISIONDOBRASILLTDA é 04.642.6 ...,5,global_jobs,guiadocnpj.com.br,https://guiadocnpj.com.br/sp/sao-paulo/navision-do-brasil-ltda/04642619000150,2026-04-09T23:12:30.826397Z,GOOD: case study
Dynamics Connect Co Uk,BR,,case_study,Case study: What is MicrosoftNavision? Dynamics Nav Explained,5,global_jobs,dynamics-connect.co.uk,https://dynamics-connect.co.uk/Blog/what-is-microsoft-navision-dynamics-nav-explained,2026-04-09T23:02:29.156230Z,GOOD: case study
Dynamicssmartz Com,AU,,case_study,Case study: Everything You Need to Know About Microsoft Dynamics NAV in 2026,5,global_jobs,dynamicssmartz.com,https://www.dynamicssmartz.com/blog/microsoft-dynamics-nav/,2026-04-09T23:01:47.375073Z,GOOD: case study
Dynamics Connect Co Uk,AU,,case_study,Case study: What is MicrosoftNavision? Dynamics Nav Explained,5,global_jobs,dynamics-connect.co.uk,https://dynamics-connect.co.uk/Blog/what-is-microsoft-navision-dynamics-nav-explained,2026-04-09T23:01:47.374380Z,GOOD: case study
Dynamics Connect Co Uk,NZ,,case_study,Case study: What is MicrosoftNavision? Dynamics Nav Explained,5,global_jobs,dynamics-connect.co.uk,https://dynamics-connect.co.uk/Blog/what-is-microsoft-navision-dynamics-nav-explained,2026-04-09T22:43:30.128733Z,GOOD: case study
Dynamics Connect Co Uk,FR,,case_study,Case study: What is MicrosoftNavision? Dynamics Nav Explained,5,global_jobs,dynamics-connect.co.uk,https://dynamics-connect.co.uk/Blog/what-is-microsoft-navision-dynamics-nav-explained,2026-04-09T22:42:32.190058Z,GOOD: case study
Consultorianavision Com,CO,,case_study,Case study: MicrosoftDynamicsNav- CONSULTORÍA NAVISION,5,global_jobs,consultorianavision.com,https://www.consultorianavision.com/,2026-04-09T22:17:23.473488Z,GOOD: case study
Sterling Team Com,IN,,case_study,Case study: What is MicrosoftNavisionERP? An In-Depth Look at Dynamics NAV,5,global_jobs,sterling-team.com,https://www.sterling-team.com/news/en/what-is-microsoft-navision-erp-an-in-depth-look-at-dynamics-nav/,2026-04-09T22:16:07.817659Z,GOOD: case study
Sterling Team Com,PL,,case_study,Case study: What is MicrosoftNavisionERP? An In-Depth Look at Dynamics NAV,5,global_jobs,sterling-team.com,https://www.sterling-team.com/news/en/what-is-microsoft-navision-erp-an-in-depth-look-at-dynamics-nav/,2026-04-09T22:16:00.636303Z,GOOD: case study
Navexconsulting Es,ES,,case_study,Case study: Navision- Navex Consulting,5,global_jobs,navexconsulting.es,https://navexconsulting.es/navision/,2026-04-09T22:15:53.932873Z,GOOD: case study
Sterling Team Com,US,,case_study,Case study: What is MicrosoftNavisionERP? An In-Depth Look at Dynamics NAV,5,global_jobs,sterling-team.com,https://www.sterling-team.com/news/en/what-is-microsoft-navision-erp-an-in-depth-look-at-dynamics-nav/,2026-04-09T22:15:33.192078Z,GOOD: case study
Abakion Com,DK,,case_study,Case study: ContactAbakionabout Microsoft Dynamics NAV and 365,5,global_jobs,abakion.com,https://abakion.com/contact/,2026-04-09T22:14:33.998992Z,GOOD: case study
Sterling Team Com,NL,,case_study,Case study: What is MicrosoftNavisionERP? An In-Depth Look at Dynamics NAV,5,global_jobs,sterling-team.com,https://www.sterling-team.com/news/en/what-is-microsoft-navision-erp-an-in-depth-look-at-dynamics-nav/,2026-04-09T22:06:16.928184Z,GOOD: case study
Dynamicssquare Com,NL,,case_study,Case study: What is Microsoft Dynamics NAV?,5,global_jobs,dynamicssquare.com,https://www.dynamicssquare.com/blog/everything-know-about-microsoft-dynamics-nav/,2026-04-09T22:06:16.928086Z,GOOD: case study
Sterling Team Com,PE,,case_study,Case study: What is MicrosoftNavisionERP? An In-Depth Look at Dynamics NAV,5,global_jobs,sterling-team.com,https://www.sterling-team.com/news/en/what-is-microsoft-navision-erp-an-in-depth-look-at-dynamics-nav/,2026-04-09T21:50:31.357366Z,GOOD: case study
Dynamicssquare Com,PE,,case_study,Case study: What is Microsoft Dynamics NAV?,5,global_jobs,dynamicssquare.com,https://www.dynamicssquare.com/blog/everything-know-about-microsoft-dynamics-nav/,2026-04-09T21:50:31.357132Z,GOOD: case study
Go Erp Eu,PE,,case_study,Case study: The 7 Core Capabilities of MicrosoftNavision(Dynamics NAV),5,global_jobs,go-erp.eu,https://go-erp.eu/what-is-microsoft-navision-an-overview/,2026-04-09T21:50:31.357055Z,GOOD: case study
Dynamicssmartz Com,PE,,case_study,Case study: Everything You Need to Know About Microsoft Dynamics NAV in 2026,5,global_jobs,dynamicssmartz.com,https://www.dynamicssmartz.com/blog/microsoft-dynamics-nav/,2026-04-09T21:50:31.357012Z,GOOD: case study
